loss : 0.143906, modify_loss : 0.860404
loss : 0.157369, modify_loss : 0.831547
loss : 0.132133, modify_loss : 0.814926
loss : 0.124295, modify_loss : 0.888757
loss : 0.129645, modify_loss : 0.885380
loss : 0.180112, modify_loss : 0.832619
loss : 0.145677, modify_loss : 0.834821
loss : 0.183558, modify_loss : 0.822706
loss : 0.165743, modify_loss : 0.806587
loss : 0.141900, modify_loss : 0.841288
loss : 0.149996, modify_loss : 0.803131
loss : 0.136168, modify_loss : 0.848964
loss : 0.159319, modify_loss : 0.812161
loss : 0.142852, modify_loss : 0.850549
loss : 0.160522, modify_loss : 0.859539
loss : 0.162651, modify_loss : 0.824967
loss : 0.129564, modify_loss : 0.876707
loss : 0.151947, modify_loss : 0.837041
loss : 0.129551, modify_loss : 0.849234
loss : 0.140128, modify_loss : 0.851807
loss : 0.137351, modify_loss : 0.859996
loss : 0.158201, modify_loss : 0.826055
loss : 0.171353, modify_loss : 0.821775
loss : 0.130208, modify_loss : 0.849375
loss : 0.155326, modify_loss : 0.839186
loss : 0.129751, modify_loss : 0.867890
loss : 0.173904, modify_loss : 0.842256
loss : 0.151631, modify_loss : 0.837450
loss : 0.132300, modify_loss : 0.881178
loss : 0.129400, modify_loss : 0.876641
loss : 0.168821, modify_loss : 0.805533
loss : 0.120017, modify_loss : 0.878084
loss : 0.131748, modify_loss : 0.876859
loss : 0.106843, modify_loss : 0.885482
loss : 0.176725, modify_loss : 0.809294
loss : 0.127244, modify_loss : 0.881191
loss : 0.159729, modify_loss : 0.829127
loss : 0.160322, modify_loss : 0.849341
loss : 0.112315, modify_loss : 0.851824
loss : 0.160033, modify_loss : 0.835872
loss : 0.134525, modify_loss : 0.886914
loss : 0.124111, modify_loss : 0.877095
loss : 0.160094, modify_loss : 0.840582
loss : 0.120243, modify_loss : 0.883536
loss : 0.139181, modify_loss : 0.878880
loss : 0.111886, modify_loss : 0.889252
loss : 0.140832, modify_loss : 0.880307
loss : 0.144430, modify_loss : 0.879250
loss : 0.153302, modify_loss : 0.846817
loss : 0.141410, modify_loss : 0.872415
loss : 0.143731, modify_loss : 0.834329
loss : 0.127177, modify_loss : 0.848946
loss : 0.155173, modify_loss : 0.867005
loss : 0.149668, modify_loss : 0.859566
loss : 0.131138, modify_loss : 0.886184
loss : 0.144792, modify_loss : 0.837289
loss : 0.129619, modify_loss : 0.876141
loss : 0.139391, modify_loss : 0.860332
loss : 0.142825, modify_loss : 0.846100
loss : 0.114649, modify_loss : 0.873953
loss : 0.124421, modify_loss : 0.866990
loss : 0.114954, modify_loss : 0.906321
loss : 0.153508, modify_loss : 0.854110
loss : 0.123832, modify_loss : 0.864131
loss : 0.130323, modify_loss : 0.862752
loss : 0.149180, modify_loss : 0.880804
loss : 0.163081, modify_loss : 0.811007
loss : 0.152286, modify_loss : 0.841369
loss : 0.121066, modify_loss : 0.862146
loss : 0.159021, modify_loss : 0.818102
loss : 0.137551, modify_loss : 0.859911
loss : 0.142782, modify_loss : 0.841675
loss : 0.162033, modify_loss : 0.836387
loss : 0.143639, modify_loss : 0.855799
loss : 0.130326, modify_loss : 0.854184
loss : 0.164031, modify_loss : 0.810231
loss : 0.128150, modify_loss : 0.874658
loss : 0.111373, modify_loss : 0.886330
loss : 0.129372, modify_loss : 0.861951
loss : 0.128448, modify_loss : 0.873987
loss : 0.128178, modify_loss : 0.872758
loss : 0.122859, modify_loss : 0.871961
loss : 0.096466, modify_loss : 0.898951
loss : 0.146648, modify_loss : 0.814762
loss : 0.131823, modify_loss : 0.891884
loss : 0.151646, modify_loss : 0.851440
loss : 0.122626, modify_loss : 0.883845
loss : 0.138292, modify_loss : 0.871407
loss : 0.154990, modify_loss : 0.861802
loss : 0.170085, modify_loss : 0.854343
loss : 0.162539, modify_loss : 0.824018
loss : 0.149100, modify_loss : 0.818490
loss : 0.114909, modify_loss : 0.892869
loss : 0.130346, modify_loss : 0.860655
loss : 0.167620, modify_loss : 0.843158
loss : 0.182243, modify_loss : 0.810473
loss : 0.158842, modify_loss : 0.863642
loss : 0.119776, modify_loss : 0.851223
loss : 0.156141, modify_loss : 0.875190
loss : 0.132687, modify_loss : 0.852260
loss : 0.152908, modify_loss : 0.825572
loss : 0.117183, modify_loss : 0.873802
loss : 0.142270, modify_loss : 0.826601
loss : 0.169142, modify_loss : 0.839574
loss : 0.172652, modify_loss : 0.856085
loss : 0.128644, modify_loss : 0.867204
loss : 0.163082, modify_loss : 0.818437
loss : 0.166879, modify_loss : 0.835964
loss : 0.142437, modify_loss : 0.867117
loss : 0.114479, modify_loss : 0.883080
loss : 0.154815, modify_loss : 0.825163
loss : 0.135524, modify_loss : 0.813659
loss : 0.141452, modify_loss : 0.860789
loss : 0.140037, modify_loss : 0.852045
loss : 0.153012, modify_loss : 0.863115
loss : 0.142435, modify_loss : 0.875260
loss : 0.140726, modify_loss : 0.848307
loss : 0.115203, modify_loss : 0.866540
loss : 0.120249, modify_loss : 0.885764
loss : 0.118553, modify_loss : 0.880973
loss : 0.134289, modify_loss : 0.903808
loss : 0.152953, modify_loss : 0.862107
loss : 0.141041, modify_loss : 0.804034
loss : 0.151977, modify_loss : 0.822228
loss : 0.134699, modify_loss : 0.873053
loss : 0.156179, modify_loss : 0.835153
loss : 0.123035, modify_loss : 0.849462
loss : 0.128676, modify_loss : 0.855368
loss : 0.128768, modify_loss : 0.882235
loss : 0.128269, modify_loss : 0.861473
loss : 0.135464, modify_loss : 0.858594
loss : 0.161475, modify_loss : 0.796264
loss : 0.145523, modify_loss : 0.860731
loss : 0.131481, modify_loss : 0.858949
loss : 0.158114, modify_loss : 0.873928
loss : 0.123408, modify_loss : 0.888055
loss : 0.141805, modify_loss : 0.809045
loss : 0.128249, modify_loss : 0.846426
loss : 0.183980, modify_loss : 0.837671
loss : 0.167753, modify_loss : 0.853244
loss : 0.137781, modify_loss : 0.873771
loss : 0.128856, modify_loss : 0.873412
loss : 0.161724, modify_loss : 0.848813
loss : 0.141556, modify_loss : 0.862656
loss : 0.133722, modify_loss : 0.842957
loss : 0.149243, modify_loss : 0.850645
loss : 0.118233, modify_loss : 0.895530
loss : 0.145258, modify_loss : 0.871128
loss : 0.132124, modify_loss : 0.877671
loss : 0.160941, modify_loss : 0.844894
loss : 0.128236, modify_loss : 0.850665
loss : 0.144650, modify_loss : 0.824778
loss : 0.129437, modify_loss : 0.867017
loss : 0.125571, modify_loss : 0.860416
loss : 0.171593, modify_loss : 0.798029
loss : 0.123094, modify_loss : 0.870438
loss : 0.138771, modify_loss : 0.835289
loss : 0.134789, modify_loss : 0.879124
loss : 0.119776, modify_loss : 0.863425
loss : 0.129715, modify_loss : 0.844596
loss : 0.136381, modify_loss : 0.866851
loss : 0.128434, modify_loss : 0.849826
loss : 0.139207, modify_loss : 0.869826
loss : 0.129569, modify_loss : 0.871336
loss : 0.161496, modify_loss : 0.838249
loss : 0.141727, modify_loss : 0.842089
loss : 0.170144, modify_loss : 0.857266
loss : 0.123207, modify_loss : 0.873860
loss : 0.131700, modify_loss : 0.856696
loss : 0.130377, modify_loss : 0.860196
loss : 0.136958, modify_loss : 0.884458
loss : 0.112087, modify_loss : 0.886234
loss : 0.157587, modify_loss : 0.817747
loss : 0.155950, modify_loss : 0.855124
loss : 0.166184, modify_loss : 0.795532
loss : 0.116892, modify_loss : 0.882267
loss : 0.145045, modify_loss : 0.870371
loss : 0.170253, modify_loss : 0.848004
loss : 0.159700, modify_loss : 0.841400
loss : 0.139668, modify_loss : 0.830627
loss : 0.194727, modify_loss : 0.782310
loss : 0.166310, modify_loss : 0.803516
loss : 0.145604, modify_loss : 0.858145
loss : 0.148388, modify_loss : 0.834222
loss : 0.112834, modify_loss : 0.870677
loss : 0.146706, modify_loss : 0.871447
loss : 0.130214, modify_loss : 0.879317
loss : 0.145853, modify_loss : 0.861664
loss : 0.139622, modify_loss : 0.847697
loss : 0.157186, modify_loss : 0.822172
loss : 0.191318, modify_loss : 0.802014
loss : 0.155528, modify_loss : 0.853219
loss : 0.141958, modify_loss : 0.843813
loss : 0.125985, modify_loss : 0.861783
loss : 0.114121, modify_loss : 0.893300
loss : 0.164704, modify_loss : 0.825067
loss : 0.134057, modify_loss : 0.855944
loss : 0.176004, modify_loss : 0.844369
loss : 0.155492, modify_loss : 0.864141
loss : 0.137013, modify_loss : 0.859971
loss : 0.139912, modify_loss : 0.868386
loss : 0.149002, modify_loss : 0.835172
loss : 0.118058, modify_loss : 0.879887
loss : 0.173046, modify_loss : 0.800369
loss : 0.139191, modify_loss : 0.850432
loss : 0.162409, modify_loss : 0.832316
loss : 0.143561, modify_loss : 0.815932
loss : 0.131972, modify_loss : 0.866331
loss : 0.138552, modify_loss : 0.861405
loss : 0.159968, modify_loss : 0.840151
loss : 0.164887, modify_loss : 0.869443
loss : 0.156069, modify_loss : 0.869335
loss : 0.123537, modify_loss : 0.879587
loss : 0.138722, modify_loss : 0.840211
loss : 0.140548, modify_loss : 0.836736
loss : 0.190924, modify_loss : 0.822336
loss : 0.151289, modify_loss : 0.858463
loss : 0.167244, modify_loss : 0.828959
loss : 0.163474, modify_loss : 0.824376
loss : 0.197901, modify_loss : 0.814617
loss : 0.129108, modify_loss : 0.878962
loss : 0.123711, modify_loss : 0.877979
loss : 0.142124, modify_loss : 0.870531
loss : 0.176774, modify_loss : 0.843461
loss : 0.169661, modify_loss : 0.832113
loss : 0.159721, modify_loss : 0.876042
loss : 0.152163, modify_loss : 0.846357
loss : 0.118587, modify_loss : 0.874397
loss : 0.142254, modify_loss : 0.854176
loss : 0.141581, modify_loss : 0.844498
loss : 0.166786, modify_loss : 0.813664
loss : 0.114290, modify_loss : 0.875884
loss : 0.173821, modify_loss : 0.808730
loss : 0.163128, modify_loss : 0.811136
loss : 0.134946, modify_loss : 0.815859
loss : 0.164522, modify_loss : 0.813943
loss : 0.134812, modify_loss : 0.851413
loss : 0.131250, modify_loss : 0.873342
loss : 0.122109, modify_loss : 0.864537
loss : 0.116446, modify_loss : 0.874105
loss : 0.157521, modify_loss : 0.843338
loss : 0.146915, modify_loss : 0.850350
loss : 0.136384, modify_loss : 0.890102
loss : 0.162606, modify_loss : 0.886439
loss : 0.135014, modify_loss : 0.830415
loss : 0.164773, modify_loss : 0.840805
loss : 0.156197, modify_loss : 0.851557
loss : 0.156845, modify_loss : 0.840653
loss : 0.158023, modify_loss : 0.830525
loss : 0.151338, modify_loss : 0.858067
loss : 0.127077, modify_loss : 0.874482
loss : 0.204279, modify_loss : 0.837701
loss : 0.155192, modify_loss : 0.835403
loss : 0.137656, modify_loss : 0.858986
loss : 0.128418, modify_loss : 0.862242
loss : 0.135340, modify_loss : 0.861359
loss : 0.134875, modify_loss : 0.853470
loss : 0.168725, modify_loss : 0.809156
loss : 0.156887, modify_loss : 0.852355
loss : 0.154244, modify_loss : 0.853887
loss : 0.135659, modify_loss : 0.865049
loss : 0.137511, modify_loss : 0.866125
loss : 0.135899, modify_loss : 0.883714
loss : 0.170305, modify_loss : 0.835720
loss : 0.128898, modify_loss : 0.854532
loss : 0.126012, modify_loss : 0.879768
loss : 0.127966, modify_loss : 0.881012
loss : 0.133621, modify_loss : 0.880876
loss : 0.132033, modify_loss : 0.872509
loss : 0.141862, modify_loss : 0.836436
loss : 0.148487, modify_loss : 0.851839
loss : 0.121208, modify_loss : 0.877789
loss : 0.146545, modify_loss : 0.852568
loss : 0.160537, modify_loss : 0.836745
loss : 0.127186, modify_loss : 0.886267
loss : 0.136242, modify_loss : 0.864922
loss : 0.178659, modify_loss : 0.826023
loss : 0.188892, modify_loss : 0.809423
loss : 0.152915, modify_loss : 0.801529
loss : 0.132549, modify_loss : 0.865859
loss : 0.124687, modify_loss : 0.868953
loss : 0.164193, modify_loss : 0.823305
loss : 0.150703, modify_loss : 0.810598
loss : 0.160253, modify_loss : 0.837056
loss : 0.156298, modify_loss : 0.820557
loss : 0.113333, modify_loss : 0.867092
loss : 0.111601, modify_loss : 0.889156
loss : 0.146783, modify_loss : 0.862207
loss : 0.132247, modify_loss : 0.869230
loss : 0.110323, modify_loss : 0.905949
loss : 0.138660, modify_loss : 0.842958
loss : 0.173948, modify_loss : 0.806398
loss : 0.124643, modify_loss : 0.849724
loss : 0.191757, modify_loss : 0.821332
loss : 0.148366, modify_loss : 0.856291
loss : 0.154343, modify_loss : 0.844650
loss : 0.122318, modify_loss : 0.872349
loss : 0.158051, modify_loss : 0.843645
loss : 0.133180, modify_loss : 0.874656
loss : 0.153662, modify_loss : 0.860125
loss : 0.149632, modify_loss : 0.858940
loss : 0.142936, modify_loss : 0.837860
loss : 0.126794, modify_loss : 0.873419
loss : 0.118883, modify_loss : 0.858042
loss : 0.150586, modify_loss : 0.847155
loss : 0.161127, modify_loss : 0.829316
loss : 0.141230, modify_loss : 0.869988
loss : 0.137180, modify_loss : 0.828951
loss : 0.125691, modify_loss : 0.874746
loss : 0.110701, modify_loss : 0.885371
loss : 0.132392, modify_loss : 0.897435
loss : 0.141847, modify_loss : 0.888183
loss : 0.124049, modify_loss : 0.877446
loss : 0.146665, modify_loss : 0.869609
loss : 0.131345, modify_loss : 0.893705
loss : 0.163775, modify_loss : 0.798290
loss : 0.110334, modify_loss : 0.894146
loss : 0.146052, modify_loss : 0.851132
loss : 0.164014, modify_loss : 0.842169
loss : 0.130342, modify_loss : 0.841742
loss : 0.142563, modify_loss : 0.820342
loss : 0.163922, modify_loss : 0.829128
loss : 0.138627, modify_loss : 0.894593
loss : 0.113807, modify_loss : 0.898916
loss : 0.143867, modify_loss : 0.863371
loss : 0.180290, modify_loss : 0.834762
loss : 0.131639, modify_loss : 0.834554
loss : 0.143991, modify_loss : 0.863130
loss : 0.152755, modify_loss : 0.870355
loss : 0.165938, modify_loss : 0.792814
loss : 0.125112, modify_loss : 0.893940
loss : 0.179269, modify_loss : 0.812442
loss : 0.177328, modify_loss : 0.833850
loss : 0.140427, modify_loss : 0.843137
loss : 0.159294, modify_loss : 0.828852
loss : 0.129465, modify_loss : 0.882422
loss : 0.130401, modify_loss : 0.881211
loss : 0.167840, modify_loss : 0.845980
loss : 0.172035, modify_loss : 0.827172
loss : 0.128770, modify_loss : 0.856756
loss : 0.171181, modify_loss : 0.803246
loss : 0.156818, modify_loss : 0.823393
loss : 0.136583, modify_loss : 0.851813
loss : 0.172503, modify_loss : 0.819675
loss : 0.135430, modify_loss : 0.834014
loss : 0.177022, modify_loss : 0.839535
loss : 0.147016, modify_loss : 0.802827
loss : 0.171387, modify_loss : 0.818917
loss : 0.148443, modify_loss : 0.863871
loss : 0.145367, modify_loss : 0.849735
loss : 0.139001, modify_loss : 0.859981
loss : 0.192066, modify_loss : 0.814087
loss : 0.118757, modify_loss : 0.859902
loss : 0.162829, modify_loss : 0.848530
loss : 0.175096, modify_loss : 0.827773
loss : 0.156006, modify_loss : 0.830950
loss : 0.182092, modify_loss : 0.844067
loss : 0.133958, modify_loss : 0.881312
loss : 0.142541, modify_loss : 0.866955
loss : 0.146181, modify_loss : 0.871330
loss : 0.170368, modify_loss : 0.826018
loss : 0.152940, modify_loss : 0.861724
loss : 0.192714, modify_loss : 0.797119
loss : 0.144259, modify_loss : 0.861666
loss : 0.118104, modify_loss : 0.872026
loss : 0.134372, modify_loss : 0.865371
loss : 0.138011, modify_loss : 0.820959
loss : 0.143244, modify_loss : 0.877548
loss : 0.155178, modify_loss : 0.847298
loss : 0.147294, modify_loss : 0.849838
loss : 0.164974, modify_loss : 0.801785
loss : 0.132371, modify_loss : 0.865434
loss : 0.108239, modify_loss : 0.896133
loss : 0.142633, modify_loss : 0.851108
loss : 0.128277, modify_loss : 0.858614
loss : 0.142247, modify_loss : 0.880818
loss : 0.133002, modify_loss : 0.862291
loss : 0.154752, modify_loss : 0.850838
loss : 0.129432, modify_loss : 0.849289
loss : 0.121757, modify_loss : 0.878343
loss : 0.172851, modify_loss : 0.851684
loss : 0.113348, modify_loss : 0.864771
loss : 0.153367, modify_loss : 0.825144
loss : 0.163997, modify_loss : 0.815170
loss : 0.139937, modify_loss : 0.840313
loss : 0.132604, modify_loss : 0.851087
loss : 0.125410, modify_loss : 0.884990
loss : 0.185191, modify_loss : 0.852801
loss : 0.160301, modify_loss : 0.825331
loss : 0.143163, modify_loss : 0.874386
loss : 0.158123, modify_loss : 0.815342
loss : 0.168202, modify_loss : 0.842523
loss : 0.146517, modify_loss : 0.829955
loss : 0.152999, modify_loss : 0.824687
loss : 0.129620, modify_loss : 0.870120
loss : 0.148336, modify_loss : 0.857334
loss : 0.135143, modify_loss : 0.851860
loss : 0.138980, modify_loss : 0.880629
loss : 0.150614, modify_loss : 0.863903
loss : 0.205260, modify_loss : 0.802355
loss : 0.146343, modify_loss : 0.873567
loss : 0.157205, modify_loss : 0.852143
loss : 0.129114, modify_loss : 0.848075
loss : 0.132819, modify_loss : 0.833396
loss : 0.154317, modify_loss : 0.831598
loss : 0.168805, modify_loss : 0.852724
loss : 0.116201, modify_loss : 0.874136
loss : 0.160327, modify_loss : 0.849427
loss : 0.145117, modify_loss : 0.866342
loss : 0.152893, modify_loss : 0.830742
loss : 0.174672, modify_loss : 0.848115
loss : 0.146552, modify_loss : 0.843197
loss : 0.118405, modify_loss : 0.870826
loss : 0.172938, modify_loss : 0.817325
loss : 0.131159, modify_loss : 0.867520
loss : 0.126297, modify_loss : 0.852557
loss : 0.146868, modify_loss : 0.851779
loss : 0.154778, modify_loss : 0.877722
loss : 0.129273, modify_loss : 0.884437
loss : 0.105166, modify_loss : 0.894317
loss : 0.150360, modify_loss : 0.841521
loss : 0.139942, modify_loss : 0.851028
loss : 0.151434, modify_loss : 0.839644
loss : 0.129476, modify_loss : 0.849248
loss : 0.137843, modify_loss : 0.853389
loss : 0.156756, modify_loss : 0.834048
loss : 0.131698, modify_loss : 0.879915
loss : 0.158208, modify_loss : 0.810475
loss : 0.149852, modify_loss : 0.844431
loss : 0.132907, modify_loss : 0.866937
loss : 0.146494, modify_loss : 0.855471
loss : 0.106737, modify_loss : 0.886757
loss : 0.117287, modify_loss : 0.887525
loss : 0.170061, modify_loss : 0.832430
loss : 0.121010, modify_loss : 0.875333
loss : 0.164333, modify_loss : 0.841508
loss : 0.121452, modify_loss : 0.876421
loss : 0.147242, modify_loss : 0.830039
loss : 0.142275, modify_loss : 0.885285
loss : 0.123418, modify_loss : 0.856420
loss : 0.131576, modify_loss : 0.877292
loss : 0.132989, modify_loss : 0.875826
loss : 0.138404, modify_loss : 0.898262
loss : 0.121035, modify_loss : 0.868194
loss : 0.135796, modify_loss : 0.863425
loss : 0.157129, modify_loss : 0.851395
loss : 0.145022, modify_loss : 0.866952
loss : 0.140980, modify_loss : 0.845786
loss : 0.143277, modify_loss : 0.856454
loss : 0.184380, modify_loss : 0.849790
loss : 0.130064, modify_loss : 0.836476
loss : 0.121319, modify_loss : 0.857494
loss : 0.129960, modify_loss : 0.870464
loss : 0.123677, modify_loss : 0.871290
loss : 0.138202, modify_loss : 0.838877
loss : 0.134598, modify_loss : 0.862795
loss : 0.132069, modify_loss : 0.823746
loss : 0.160648, modify_loss : 0.847577
loss : 0.143552, modify_loss : 0.858369
loss : 0.118961, modify_loss : 0.893204
loss : 0.141598, modify_loss : 0.885563
loss : 0.154284, modify_loss : 0.871430
loss : 0.121668, modify_loss : 0.852363
loss : 0.150710, modify_loss : 0.878955
loss : 0.130746, modify_loss : 0.847078
loss : 0.142145, modify_loss : 0.834728
loss : 0.138868, modify_loss : 0.835120
loss : 0.123148, modify_loss : 0.889359
loss : 0.146313, modify_loss : 0.840438
loss : 0.144636, modify_loss : 0.840279
loss : 0.142839, modify_loss : 0.837424
loss : 0.141485, modify_loss : 0.817060
loss : 0.134877, modify_loss : 0.841563
loss : 0.132313, modify_loss : 0.846667
loss : 0.118152, modify_loss : 0.883037
loss : 0.173001, modify_loss : 0.807261
loss : 0.144891, modify_loss : 0.833362
loss : 0.152736, modify_loss : 0.861162
loss : 0.150485, modify_loss : 0.850599
loss : 0.146417, modify_loss : 0.842099
loss : 0.139640, modify_loss : 0.859039
loss : 0.175797, modify_loss : 0.830837
loss : 0.145560, modify_loss : 0.854517
loss : 0.143130, modify_loss : 0.865332
loss : 0.129462, modify_loss : 0.881496
loss : 0.160211, modify_loss : 0.841252
loss : 0.122189, modify_loss : 0.859997
loss : 0.150815, modify_loss : 0.850924
loss : 0.120116, modify_loss : 0.891483
loss : 0.135385, modify_loss : 0.826520
loss : 0.156683, modify_loss : 0.821951
loss : 0.132331, modify_loss : 0.852839
loss : 0.146746, modify_loss : 0.876374
loss : 0.148970, modify_loss : 0.834036
loss : 0.132905, modify_loss : 0.845818
loss : 0.149553, modify_loss : 0.838780
loss : 0.110802, modify_loss : 0.894821
loss : 0.153181, modify_loss : 0.853719
loss : 0.126102, modify_loss : 0.859670
loss : 0.132354, modify_loss : 0.828016
loss : 0.132165, modify_loss : 0.859798
loss : 0.164010, modify_loss : 0.852037
loss : 0.168436, modify_loss : 0.861788
loss : 0.156584, modify_loss : 0.846627
loss : 0.129421, modify_loss : 0.826919
loss : 0.121175, modify_loss : 0.865802
loss : 0.116139, modify_loss : 0.874084
loss : 0.154710, modify_loss : 0.807953
loss : 0.167068, modify_loss : 0.854030
loss : 0.132563, modify_loss : 0.863809
loss : 0.131841, modify_loss : 0.869583
loss : 0.128947, modify_loss : 0.863318
loss : 0.121587, modify_loss : 0.871641
loss : 0.146179, modify_loss : 0.862512
loss : 0.148251, modify_loss : 0.881807
loss : 0.128615, modify_loss : 0.867237
loss : 0.131961, modify_loss : 0.886483
loss : 0.119579, modify_loss : 0.894666
loss : 0.119459, modify_loss : 0.906069
loss : 0.115623, modify_loss : 0.894118
loss : 0.176841, modify_loss : 0.802444
loss : 0.129160, modify_loss : 0.869979
loss : 0.120744, modify_loss : 0.857723
loss : 0.103147, modify_loss : 0.904030
loss : 0.130267, modify_loss : 0.857214
loss : 0.112251, modify_loss : 0.867755
loss : 0.154299, modify_loss : 0.830263
loss : 0.143168, modify_loss : 0.829788
loss : 0.133500, modify_loss : 0.881556
loss : 0.127631, modify_loss : 0.880028
loss : 0.121424, modify_loss : 0.863976
loss : 0.150978, modify_loss : 0.851602
loss : 0.153413, modify_loss : 0.822783
loss : 0.183635, modify_loss : 0.833535
loss : 0.118041, modify_loss : 0.874113
loss : 0.115320, modify_loss : 0.904086
loss : 0.173324, modify_loss : 0.807589
loss : 0.132922, modify_loss : 0.898092
loss : 0.152710, modify_loss : 0.842523
loss : 0.128158, modify_loss : 0.871053
loss : 0.166927, modify_loss : 0.793870
loss : 0.117874, modify_loss : 0.888119
loss : 0.124811, modify_loss : 0.841924
loss : 0.160793, modify_loss : 0.772601
loss : 0.132919, modify_loss : 0.874900
loss : 0.127289, modify_loss : 0.876877
loss : 0.156203, modify_loss : 0.829298
loss : 0.155256, modify_loss : 0.864189
loss : 0.164746, modify_loss : 0.835290
loss : 0.164176, modify_loss : 0.843185
loss : 0.121756, modify_loss : 0.872641
loss : 0.098975, modify_loss : 0.880328
loss : 0.117269, modify_loss : 0.893775
loss : 0.117628, modify_loss : 0.893760
loss : 0.124400, modify_loss : 0.854834
loss : 0.136337, modify_loss : 0.882164
loss : 0.153339, modify_loss : 0.816215
loss : 0.158308, modify_loss : 0.834048
loss : 0.120552, modify_loss : 0.897601
loss : 0.142549, modify_loss : 0.845079
loss : 0.131697, modify_loss : 0.873012
loss : 0.137522, modify_loss : 0.871855
loss : 0.127518, modify_loss : 0.888927
loss : 0.116225, modify_loss : 0.894491
loss : 0.131026, modify_loss : 0.855802
loss : 0.174458, modify_loss : 0.830880
loss : 0.137198, modify_loss : 0.865823
loss : 0.164376, modify_loss : 0.805152
loss : 0.121391, modify_loss : 0.844032
loss : 0.175346, modify_loss : 0.812494
loss : 0.146001, modify_loss : 0.868955
loss : 0.133207, modify_loss : 0.850130
loss : 0.139465, modify_loss : 0.853372
loss : 0.171439, modify_loss : 0.853892
loss : 0.149852, modify_loss : 0.803320
loss : 0.120451, modify_loss : 0.860072
loss : 0.121644, modify_loss : 0.875781
loss : 0.177685, modify_loss : 0.820792
loss : 0.150618, modify_loss : 0.858774
loss : 0.144841, modify_loss : 0.820960
loss : 0.134808, modify_loss : 0.876565
loss : 0.133227, modify_loss : 0.871766
loss : 0.127095, modify_loss : 0.863049
loss : 0.132194, modify_loss : 0.864469
loss : 0.135943, modify_loss : 0.850518
loss : 0.117784, modify_loss : 0.856646
loss : 0.150413, modify_loss : 0.843499
loss : 0.143712, modify_loss : 0.833740
loss : 0.140204, modify_loss : 0.869155
loss : 0.160361, modify_loss : 0.839434
loss : 0.140399, modify_loss : 0.842540
loss : 0.153717, modify_loss : 0.852973
loss : 0.160604, modify_loss : 0.816245
loss : 0.130525, modify_loss : 0.863721
loss : 0.126189, modify_loss : 0.897335
loss : 0.174785, modify_loss : 0.829469
loss : 0.121339, modify_loss : 0.866752
loss : 0.162718, modify_loss : 0.828538
loss : 0.152182, modify_loss : 0.812920
loss : 0.153453, modify_loss : 0.849908
loss : 0.138486, modify_loss : 0.849832
loss : 0.148689, modify_loss : 0.839750
loss : 0.119183, modify_loss : 0.913107
loss : 0.150331, modify_loss : 0.836003
loss : 0.115666, modify_loss : 0.897964
loss : 0.157582, modify_loss : 0.872626
loss : 0.162400, modify_loss : 0.856784
loss : 0.131964, modify_loss : 0.869275
loss : 0.165626, modify_loss : 0.806147
loss : 0.148256, modify_loss : 0.828394
loss : 0.134293, modify_loss : 0.830722
loss : 0.145366, modify_loss : 0.845504
loss : 0.132022, modify_loss : 0.859263
loss : 0.126906, modify_loss : 0.863289
loss : 0.127441, modify_loss : 0.879908
loss : 0.158907, modify_loss : 0.842983
loss : 0.174255, modify_loss : 0.828808
loss : 0.134250, modify_loss : 0.860762
loss : 0.128081, modify_loss : 0.884317
loss : 0.138189, modify_loss : 0.892770
loss : 0.161671, modify_loss : 0.809241
loss : 0.133577, modify_loss : 0.841942
loss : 0.127834, modify_loss : 0.863453
loss : 0.148241, modify_loss : 0.842440
loss : 0.136965, modify_loss : 0.872228
loss : 0.118204, modify_loss : 0.869975
loss : 0.145081, modify_loss : 0.827291
loss : 0.170703, modify_loss : 0.850566
loss : 0.149469, modify_loss : 0.848635
loss : 0.173675, modify_loss : 0.815020
loss : 0.122384, modify_loss : 0.890080
loss : 0.152828, modify_loss : 0.821740
loss : 0.167711, modify_loss : 0.837596
loss : 0.182857, modify_loss : 0.801857
loss : 0.119762, modify_loss : 0.858391
loss : 0.112879, modify_loss : 0.860320
loss : 0.107653, modify_loss : 0.870068
loss : 0.145506, modify_loss : 0.866917
loss : 0.179103, modify_loss : 0.822386
loss : 0.117553, modify_loss : 0.884202
loss : 0.152948, modify_loss : 0.817944
loss : 0.140089, modify_loss : 0.835301
loss : 0.163094, modify_loss : 0.819464
loss : 0.144746, modify_loss : 0.854461
loss : 0.183448, modify_loss : 0.809048
loss : 0.124086, modify_loss : 0.886005
loss : 0.135792, modify_loss : 0.887409
loss : 0.125463, modify_loss : 0.857602
loss : 0.141542, modify_loss : 0.848426
loss : 0.152542, modify_loss : 0.839742
loss : 0.164998, modify_loss : 0.836513
loss : 0.137981, modify_loss : 0.870798
loss : 0.157609, modify_loss : 0.832216
loss : 0.127775, modify_loss : 0.861051
loss : 0.139319, modify_loss : 0.850408
loss : 0.138595, modify_loss : 0.835254
loss : 0.147123, modify_loss : 0.865284
loss : 0.099387, modify_loss : 0.901136
loss : 0.149039, modify_loss : 0.826261
loss : 0.131887, modify_loss : 0.860691
loss : 0.117601, modify_loss : 0.914433
loss : 0.160749, modify_loss : 0.843168
loss : 0.129062, modify_loss : 0.861317
loss : 0.158886, modify_loss : 0.862694
loss : 0.129888, modify_loss : 0.868338
loss : 0.138003, modify_loss : 0.812332
